OrderItemID,OrderID,ProductID,Quantity,UnitPrice
13579,5426,7091,3,100.49
13580,5427,12799,3,126.75
13581,5427,16517,2,155.11
13582,5427,12834,4,42.58
13583,5428,11922,5,72.66
13584,5428,9584,2,9.88
13585,5429,11569,2,119.33
13586,5429,16578,5,59.36
13587,5430,14267,3,176.67
13588,5430,5585,5,161.36
13589,5431,17545,4,192.86
13590,5431,9859,2,75.44
13591,5432,17040,4,187.61
13592,5433,19000,1,68.99
13593,5433,5322,2,94.45
13594,5433,19352,1,72.49
13595,5434,10303,1,184.38
13596,5434,17393,5,166.72
13597,5435,6396,3,122.7
13598,5435,14450,1,30.84
13599,5435,4656,4,172.89
13600,5435,17402,1,158.7
13601,5435,1880,3,39.21
13602,5436,2082,2,16.49
13603,5437,15087,5,36.55
13604,5437,12275,4,131.83
13605,5437,17222,4,14.12
13606,5438,4386,5,188.67
13607,5438,3612,5,108.53
13608,5439,12498,1,61.13
13609,5439,6845,1,155.69
13610,5439,10884,5,144.35
13611,5440,11843,2,112.29
13612,5440,12079,4,97.43
13613,5440,9839,5,85.38
13614,5441,5546,4,136.2
13615,5441,18196,1,49.24
13616,5441,3143,5,81.7
13617,5442,14689,3,121.43
13618,5442,9841,2,94.12
13619,5442,19398,4,53.9
13620,5442,12292,5,151.14
13621,5443,8059,4,100.46
13622,5444,18643,4,44.65
13623,5444,12512,1,109.52
13624,5444,1632,2,138.69
13625,5444,7042,1,80.98
13626,5445,309,4,121.3
13627,5446,3468,2,27.19
13628,5446,10138,3,7.11
13629,5447,10737,1,134.41
13630,5447,5856,4,60.64
13631,5448,10249,1,5.34
13632,5448,19880,5,162.88
13633,5448,12893,3,26.49
13634,5448,6976,1,110.45
13635,5449,5989,4,32.3
13636,5449,2019,3,151.11
13637,5449,13091,5,40.68
13638,5449,7228,4,192.94
13639,5449,6852,5,131.9
13640,5450,14475,5,31.15
13641,5450,2785,2,190.92
13642,5450,8975,2,38.39
13643,5450,4418,4,147.34
13644,5451,2788,4,17.84
13645,5451,12182,2,97.55
13646,5451,12173,3,155.29
13647,5451,13522,3,146.74
13648,5452,2491,3,87.56
13649,5452,19376,1,55.77
13650,5452,7853,3,19.14
13651,5452,13312,5,107.5
13652,5453,12001,1,60.91
13653,5453,7178,2,37.56
13654,5454,19271,4,98.34
13655,5455,8954,2,125.32
13656,5455,15425,3,9.48
13657,5455,19330,3,134.35
13658,5456,4339,3,87.38
13659,5457,1303,2,15.18
13660,5457,19497,5,154.25
13661,5457,3333,1,69.22
13662,5458,10169,1,40.93
13663,5458,4644,1,127.29
13664,5459,19973,4,171.35
13665,5459,2082,2,118.69
13666,5460,3861,3,60.37
13667,5460,5987,5,161.0
13668,5461,16040,2,114.87
13669,5461,5906,2,86.17
13670,5461,14827,3,174.24
13671,5462,3243,3,29.27
13672,5463,9973,4,110.99
13673,5463,11879,4,26.19
13674,5463,12996,1,39.72
13675,5463,16435,5,38.62
13676,5464,6914,2,97.87
13677,5464,18952,2,176.57
13678,5465,3332,3,133.08
13679,5465,9419,1,56.72
13680,5465,16527,2,57.89
13681,5466,429,4,34.41
13682,5467,3493,5,76.22
13683,5467,10837,4,175.0
13684,5468,3400,2,133.5
13685,5468,16229,4,151.86
13686,5469,10304,5,33.07
13687,5470,16299,5,45.54
13688,5470,10464,4,178.68
13689,5471,17488,1,137.14
13690,5471,17402,3,84.53
13691,5472,12667,3,8.61
13692,5472,9553,2,62.6
13693,5472,6248,4,140.78
13694,5473,3200,5,158.95
13695,5473,11517,5,45.47
13696,5473,4337,5,95.34
13697,5473,13394,3,118.43
13698,5474,5141,3,31.87
13699,5474,13954,4,181.15
13700,5475,8174,3,193.75
13701,5475,7586,4,43.83
13702,5475,5305,4,66.29
13703,5475,11321,4,120.66
13704,5476,13667,4,124.55
13705,5476,4736,5,58.86
13706,5476,12670,5,116.73
13707,5477,4807,2,162.65
13708,5478,9342,2,160.81
13709,5478,10536,1,43.84
13710,5478,10215,1,186.41
13711,5478,15552,2,19.1
13712,5479,5335,4,157.75
13713,5479,8249,2,139.73
13714,5479,11616,4,99.84
13715,5480,16246,2,73.52
13716,5480,9693,2,150.36
13717,5481,18388,3,159.3
13718,5481,18473,5,175.24
13719,5482,19677,4,80.73
13720,5482,19984,2,155.88
13721,5482,15556,4,173.31
13722,5482,9592,3,175.76
13723,5483,13027,4,53.33
13724,5483,7023,3,11.61
13725,5483,14739,3,91.43
13726,5484,18689,1,83.12
13727,5484,394,2,138.48
13728,5484,19402,2,60.74
13729,5484,19868,4,107.63
13730,5484,6352,1,156.93
13731,5485,15032,1,88.78
13732,5485,18296,5,10.3
13733,5485,9418,2,79.36
13734,5485,19751,5,140.01
13735,5485,11702,2,119.84
13736,5486,14521,2,164.24
13737,5486,10170,1,63.93
13738,5487,4063,5,192.62
13739,5487,17834,5,113.17
13740,5488,8422,4,24.79
13741,5488,8924,2,173.74
13742,5488,5828,5,23.13
13743,5489,1636,2,127.93
13744,5489,1293,4,125.24
13745,5489,13403,5,27.44
13746,5489,4202,3,43.03
13747,5490,14919,5,20.12
13748,5490,8433,2,127.06
13749,5491,9324,5,10.31
13750,5492,19563,2,138.91
13751,5492,2398,5,171.03
13752,5493,2227,3,148.97
13753,5493,1780,2,97.07
13754,5493,8637,3,49.36
13755,5494,6784,5,30.09
13756,5494,15802,2,37.44
13757,5495,5998,1,63.79
13758,5495,9800,3,125.73
13759,5495,4212,3,178.29
13760,5496,17739,2,10.77
13761,5496,9318,1,60.03
13762,5496,14845,2,119.04
13763,5496,9184,4,193.06
13764,5497,19500,3,131.15
13765,5497,12913,2,27.89
13766,5498,11407,4,80.83
13767,5498,11605,1,96.02
13768,5499,18583,2,174.06
13769,5499,17049,5,125.11
13770,5499,14221,4,85.44
13771,5500,2872,2,35.33
13772,5500,991,2,136.82
13773,5501,14143,5,175.77
13774,5501,12940,3,55.24
13775,5501,4955,4,157.99
13776,5502,5868,5,175.46
13777,5502,19928,4,122.05
13778,5503,11473,5,145.93
13779,5503,18333,1,100.73
13780,5504,3345,4,114.99
13781,5504,13194,2,159.07
13782,5504,13488,5,160.17
13783,5504,14025,4,101.02
13784,5505,12712,3,143.29
13785,5505,932,5,180.91
13786,5506,3266,2,58.61
13787,5506,947,4,28.29
13788,5507,8580,3,73.0
13789,5507,5706,3,140.08
13790,5508,18656,1,39.47
13791,5508,10371,2,53.67
13792,5509,15748,5,141.7
13793,5509,455,1,65.92
13794,5509,8462,2,37.13
13795,5510,13188,2,184.74
13796,5510,14723,5,74.24
13797,5510,16293,5,129.45
13798,5511,3117,1,96.1
13799,5511,19164,2,41.68
13800,5511,7572,3,47.94
13801,5512,4255,4,194.62
13802,5512,8538,5,110.04
13803,5513,11220,1,168.44
13804,5514,274,2,174.76
13805,5514,261,4,199.66
13806,5514,3849,5,160.39
13807,5515,4917,3,129.04
13808,5515,6820,1,82.12
13809,5516,15422,1,25.03
13810,5517,16117,3,161.47
13811,5517,2447,1,77.26
13812,5517,2562,1,179.28
13813,5517,1972,3,157.15
13814,5518,1295,1,161.04
13815,5518,14646,4,15.25
13816,5519,16158,5,43.35
13817,5519,564,4,81.31
13818,5519,8936,5,120.91
13819,5520,9129,1,72.47
13820,5520,6556,4,134.07
13821,5521,13174,5,96.48
13822,5522,10983,2,166.23
13823,5522,16887,4,12.05
13824,5522,717,3,56.88
13825,5523,8335,4,26.9
13826,5523,17724,1,43.49
13827,5524,3081,5,106.97
13828,5524,11667,5,29.26
13829,5525,10365,1,37.2
13830,5525,3644,4,146.95
13831,5525,11499,2,195.91
13832,5526,10352,5,14.13
13833,5526,8028,4,106.15
13834,5527,10715,1,97.01
13835,5528,76,5,84.71
13836,5529,4498,5,135.77
13837,5529,1219,4,118.49
13838,5530,7723,3,116.69
13839,5530,16914,1,57.67
13840,5531,13926,2,183.86
13841,5532,13080,1,120.15
13842,5532,19957,5,68.36
13843,5532,10509,1,133.37
13844,5532,4565,4,15.46
13845,5532,12142,1,194.62
13846,5533,3553,3,124.61
13847,5533,1016,5,46.8
13848,5533,11552,1,145.37
13849,5533,8059,5,97.23
13850,5534,14622,1,96.98
13851,5535,9696,5,60.56
13852,5535,2372,1,88.33
13853,5536,750,2,44.64
13854,5536,9949,1,43.21
13855,5537,3106,4,57.67
13856,5538,8495,2,149.69
13857,5538,16236,4,168.89
13858,5539,5501,1,98.53
13859,5540,7568,3,72.57
13860,5541,19606,2,96.66
13861,5541,9799,1,153.59
13862,5541,9968,3,107.65
13863,5541,3685,2,58.31
13864,5542,2952,2,50.45
13865,5542,18629,3,124.36
13866,5542,13530,4,187.71
13867,5542,11712,2,149.68
13868,5543,17748,5,34.24
13869,5543,14315,4,98.29
13870,5543,16591,5,101.7
13871,5544,9754,3,95.29
13872,5545,9451,5,20.77
13873,5545,1691,2,179.48
13874,5545,18418,1,22.01
13875,5545,15132,1,38.31
13876,5546,18633,1,170.83
13877,5546,18732,1,143.64
13878,5546,10663,1,185.16
13879,5546,6244,3,133.12
13880,5546,9709,1,144.01
13881,5547,5356,3,88.34
13882,5547,4381,2,188.91
13883,5548,17399,3,62.01
13884,5548,15422,5,33.46
13885,5549,3294,2,7.04
13886,5550,10675,5,169.36
13887,5550,9065,1,82.41
13888,5550,16839,3,45.47
13889,5550,9639,1,118.51
13890,5550,11506,2,169.88
13891,5551,12442,3,149.22
13892,5551,18888,5,125.14
13893,5551,9617,4,41.38
13894,5552,15946,2,104.59
13895,5552,5048,3,125.27
13896,5552,9646,3,119.23
13897,5552,3563,5,100.48
13898,5553,10428,4,33.95
13899,5553,9157,2,98.07
13900,5553,5993,3,32.58
13901,5554,4987,5,48.68
13902,5554,19070,4,19.05
13903,5555,2746,4,156.69
13904,5556,9275,1,110.31
13905,5556,15055,1,92.02
13906,5557,7203,5,7.34
13907,5557,10965,1,22.19
13908,5557,11160,3,140.09
13909,5557,18404,5,159.09
13910,5558,13564,3,64.45
13911,5559,16855,2,145.02
13912,5559,7848,4,22.13
13913,5559,17579,2,157.34
13914,5559,13484,5,99.41
13915,5560,6177,4,118.82
13916,5560,24,5,129.68
13917,5560,7944,2,31.58
13918,5560,19518,3,45.33
13919,5561,12190,3,9.11
13920,5561,7948,2,140.66
13921,5561,7080,2,194.96
13922,5562,4773,4,196.37
13923,5562,18989,1,77.59
13924,5562,312,2,98.69
13925,5562,11242,2,152.77
13926,5563,3527,4,99.1
13927,5563,15698,3,140.42
13928,5563,11374,2,85.69
13929,5564,10074,4,184.22
13930,5564,5647,4,156.96
13931,5564,4571,1,64.36
13932,5565,2548,5,107.95
13933,5565,19181,4,176.02
13934,5565,19644,3,32.89
13935,5565,13922,5,157.26
13936,5565,18424,4,164.3
13937,5566,5761,3,152.74
13938,5566,4716,5,98.87
13939,5567,16088,3,52.7
13940,5568,15633,3,165.14
13941,5568,18043,2,98.24
13942,5568,9577,1,192.9
13943,5568,14250,1,87.56
13944,5569,5126,5,28.55
13945,5569,2772,1,126.64
13946,5569,2946,2,26.46
13947,5570,16845,1,82.28
13948,5570,16240,5,177.02
13949,5570,14446,4,114.32
13950,5571,67,1,63.95
13951,5571,2721,3,46.31
13952,5572,3748,1,73.17
13953,5572,14076,1,169.36
13954,5572,10305,5,142.05
13955,5572,16457,4,30.61
13956,5573,9698,4,29.65
13957,5573,16661,3,36.47
13958,5574,14288,4,136.24
13959,5574,1027,3,76.13
13960,5574,2285,2,150.17
13961,5574,11511,5,27.87
13962,5575,18578,4,42.82
13963,5575,18725,4,121.46
13964,5575,3561,2,47.87
13965,5575,9014,4,116.42
13966,5576,8166,2,162.3
13967,5576,5057,3,164.59
13968,5576,13179,4,55.82
13969,5577,4591,3,39.55
13970,5577,14186,1,117.12
13971,5578,4804,5,68.2
13972,5578,10694,2,79.15
13973,5579,3498,3,13.47
13974,5579,8291,4,51.32
13975,5579,5853,4,176.69
13976,5579,15223,2,64.32
13977,5580,15645,1,34.39
13978,5581,19036,1,67.61
13979,5582,641,5,167.33
13980,5582,1120,3,133.42
13981,5582,19412,1,16.47
13982,5582,9274,2,182.63
13983,5583,16357,4,127.01
13984,5583,5753,1,151.77
13985,5584,13648,4,105.96
13986,5584,3610,2,43.13
13987,5584,10493,4,88.35
13988,5585,13518,5,175.78
13989,5585,6028,1,126.71
13990,5586,16145,4,84.44
13991,5586,1791,4,192.19
13992,5586,13885,3,142.42
13993,5587,1912,3,197.88
13994,5587,1770,2,51.34
13995,5588,19065,1,113.71
13996,5589,13918,5,118.34
13997,5589,16505,1,48.91
13998,5590,780,3,14.71
13999,5590,17692,5,6.32
14000,5590,2338,4,112.76
14001,5591,637,1,84.5
14002,5591,4579,5,114.03
14003,5591,19110,5,82.77
14004,5592,981,1,41.25
14005,5592,10742,2,74.6
14006,5593,2911,3,11.87
14007,5593,12749,1,169.68
14008,5593,5567,4,111.57
14009,5593,12266,1,47.88
14010,5594,19742,3,190.51
14011,5595,13577,5,33.1
14012,5596,15674,1,16.63
14013,5596,11089,1,168.18
14014,5597,3944,3,161.08
14015,5597,12286,2,174.55
14016,5597,17607,5,140.21
14017,5597,17136,1,143.43
14018,5598,6789,5,175.48
14019,5598,670,3,139.87
14020,5599,18002,3,133.6
14021,5599,2240,3,175.66
14022,5599,11907,1,31.99
14023,5599,19451,3,191.03
14024,5599,9810,1,183.45
14025,5600,5832,2,86.12
14026,5600,7336,1,91.94
14027,5600,1099,3,18.12
14028,5601,4017,1,25.27
14029,5601,2033,2,140.39
14030,5602,19436,5,37.32
14031,5602,2893,3,25.34
14032,5603,4749,3,30.39
14033,5603,19212,4,54.35
14034,5603,16927,2,59.01
14035,5604,5794,5,42.21
14036,5605,9030,4,152.63
14037,5605,11598,3,105.8
14038,5606,10307,3,39.19
14039,5606,17082,5,63.38
14040,5606,12334,5,115.11
14041,5606,14338,4,195.77
14042,5607,4069,2,100.52
14043,5608,17793,1,21.28
14044,5608,10516,3,195.32
14045,5609,14691,1,119.66
14046,5610,15002,2,123.97
14047,5610,1427,2,117.69
14048,5610,15716,3,60.5
14049,5611,16077,4,138.68
14050,5611,16729,1,23.63
14051,5612,16954,5,117.6
14052,5613,2622,1,20.15
14053,5613,854,4,47.04
14054,5614,15521,3,56.71
14055,5614,7472,1,16.78
14056,5615,713,5,128.77
14057,5616,19509,5,113.99
14058,5617,16358,2,49.52
14059,5617,5446,4,117.71
14060,5618,9103,4,125.85
14061,5618,8380,1,88.27
14062,5618,12248,5,141.87
14063,5618,13557,4,128.28
14064,5618,5703,1,28.82
14065,5619,18463,2,76.3
14066,5620,7250,2,19.45
14067,5620,7508,3,47.87
14068,5620,9948,4,179.14
14069,5621,114,3,168.96
14070,5621,5419,1,114.66
14071,5622,12807,5,152.07
14072,5622,7082,2,72.9
14073,5622,17138,3,19.87
14074,5623,15819,1,65.34
14075,5624,634,2,76.52
14076,5624,1701,5,14.8
14077,5624,7276,5,95.65
14078,5624,15380,5,74.77
14079,5625,13641,2,144.01
14080,5625,10620,2,6.43
14081,5626,14477,4,151.5
14082,5626,11404,4,173.52
14083,5626,6169,5,107.08
14084,5627,17766,1,142.73
14085,5627,17926,3,156.47
14086,5627,6127,5,10.79
14087,5628,13802,3,83.71
14088,5628,9248,5,23.94
14089,5628,1917,4,152.86
14090,5628,17079,1,126.23
14091,5629,17585,4,85.48
14092,5629,9349,2,156.76
14093,5629,8697,2,32.21
14094,5629,15889,1,105.45
14095,5630,15339,2,197.39
14096,5630,5163,4,20.39
14097,5631,6128,1,146.56
14098,5631,10516,2,174.12
14099,5632,13199,3,41.02
14100,5632,189,3,190.45
14101,5632,15340,5,78.4
14102,5632,19613,3,117.9
14103,5633,2871,4,63.3
14104,5634,6472,2,114.16
14105,5634,4552,4,49.69
14106,5634,12332,1,169.59
14107,5635,8841,1,190.95
14108,5635,12377,1,185.45
14109,5635,17860,5,115.67
14110,5635,18273,2,84.22
14111,5636,9400,4,99.77
14112,5637,2810,2,13.38
14113,5638,3387,5,139.43
14114,5639,4304,3,44.34
14115,5640,17768,5,45.2
14116,5640,2851,5,30.72
14117,5641,15859,4,93.86
14118,5641,14261,4,196.75
14119,5642,7115,2,32.69
14120,5642,14570,3,5.86
14121,5642,14563,5,116.72
14122,5643,10052,5,126.92
14123,5643,8792,1,113.77
14124,5643,9320,5,106.62
14125,5643,16235,5,78.8
14126,5644,14011,1,158.04
14127,5645,6561,1,22.4
14128,5645,19150,4,116.34
14129,5646,180,2,109.27
14130,5646,3492,5,132.66
14131,5646,7481,4,186.62
14132,5646,17210,2,177.73
14133,5647,4651,4,68.78
14134,5648,18065,4,149.46
14135,5648,16870,2,91.95
14136,5648,6478,2,21.82
14137,5648,16628,4,56.92
14138,5648,691,1,79.91
14139,5649,8848,1,118.91
14140,5650,18719,2,52.08
14141,5651,14502,5,44.54
14142,5652,19950,1,146.44
14143,5652,12589,2,116.91
14144,5653,18574,5,183.36
14145,5653,3163,3,122.13
14146,5653,8831,2,54.97
14147,5653,8122,1,112.64
14148,5654,9348,1,18.58
14149,5654,17517,2,37.63
14150,5655,7147,5,156.48
14151,5655,5239,2,79.15
14152,5655,13096,5,57.73
14153,5656,16228,4,149.13
14154,5656,15945,4,133.31
14155,5657,4395,5,169.27
14156,5658,16772,1,51.57
14157,5658,9964,4,90.48
14158,5658,1700,3,160.41
14159,5659,7324,4,70.84
14160,5659,5209,4,62.42
14161,5660,4140,2,165.52
14162,5661,13750,5,76.11
14163,5661,855,2,51.3
14164,5661,17420,4,29.61
14165,5662,5891,5,10.51
14166,5662,14653,2,101.11
14167,5663,19820,3,198.42
14168,5664,11875,1,125.03
14169,5664,12573,2,83.25
14170,5665,14664,5,65.98
14171,5665,2542,1,10.8
14172,5665,19749,1,112.01
14173,5666,10077,5,28.22
14174,5666,13264,3,112.24
14175,5666,14548,4,164.73
14176,5667,9684,2,56.31
14177,5667,1493,2,123.61
14178,5667,1008,3,143.42
14179,5668,15965,3,134.62
14180,5668,5208,2,38.45
14181,5668,9863,3,52.28
14182,5669,18157,2,104.86
14183,5669,2284,5,146.03
14184,5670,11042,2,158.96
14185,5670,141,3,178.54
14186,5671,1796,3,58.88
14187,5672,5509,5,184.31
14188,5672,12056,2,148.85
14189,5672,1492,3,102.35
14190,5673,691,1,182.02
14191,5674,18026,2,102.27
14192,5674,17216,3,27.76
14193,5674,18698,3,186.46
14194,5674,7521,1,21.42
14195,5675,5490,1,146.29
14196,5675,5871,1,19.14
14197,5675,3677,3,25.78
14198,5676,10748,2,63.44
14199,5676,2081,4,6.4
14200,5676,2029,1,93.72
14201,5676,15190,1,9.78
14202,5676,5934,4,183.74
14203,5677,14628,3,18.84
14204,5677,14149,2,74.1
14205,5677,2805,3,36.69
14206,5678,17127,1,106.05
14207,5679,19316,3,49.02
14208,5679,10885,5,84.54
14209,5680,16179,2,122.76
14210,5681,477,4,65.42
14211,5681,4809,1,37.49
14212,5681,12779,3,153.59
14213,5682,8119,1,67.58
14214,5682,13970,3,193.57
14215,5683,18423,5,120.89
14216,5683,594,3,144.39
14217,5684,18059,1,131.67
14218,5684,15153,1,120.58
14219,5684,6344,5,30.23
14220,5684,17509,1,134.35
14221,5684,9351,3,16.42
14222,5685,8536,5,196.31
14223,5685,6794,4,35.33
14224,5686,163,4,56.47
14225,5686,370,3,45.94
14226,5687,6463,3,48.46
14227,5687,5162,2,110.39
14228,5688,7378,4,99.14
14229,5688,15148,4,198.04
14230,5688,15660,2,185.23
14231,5689,19657,5,165.05
14232,5689,2487,1,118.87
14233,5689,7325,4,14.39
14234,5690,17025,5,198.58
14235,5690,18668,1,127.83
14236,5691,19007,4,199.78
14237,5691,2815,4,198.17
14238,5691,763,5,17.32
14239,5692,6414,5,120.01
14240,5692,791,5,137.99
14241,5693,14692,4,122.77
14242,5693,4632,3,93.69
14243,5694,14003,3,169.6
14244,5694,2190,1,64.34
14245,5694,14323,5,139.13
14246,5694,18340,2,76.58
14247,5694,5734,2,184.99
14248,5695,17184,3,197.1
14249,5696,17686,5,197.67
14250,5696,16930,3,94.24
14251,5697,6045,4,160.06
14252,5697,19406,1,23.42
14253,5697,1585,1,49.93
14254,5697,9541,4,47.74
14255,5698,9461,5,146.91
14256,5698,13289,5,180.88
14257,5698,17361,3,129.0
14258,5698,8705,1,71.31
14259,5698,973,2,118.19
14260,5699,18333,4,13.1
14261,5699,1491,3,184.29
14262,5700,12130,3,129.36
14263,5700,13571,2,122.24
14264,5700,15227,5,92.26
14265,5701,1211,3,143.89
14266,5701,7697,3,78.27
14267,5701,18322,5,142.58
14268,5701,11062,2,178.51
14269,5702,8437,3,78.07
14270,5702,14734,4,172.4
14271,5703,1304,1,70.33
14272,5704,18209,1,125.81
14273,5704,15344,4,105.92
14274,5705,14986,2,125.14
14275,5706,2164,1,173.87
14276,5706,1424,4,76.95
14277,5707,15597,2,59.34
14278,5707,12584,2,110.78
14279,5707,14191,5,91.98
14280,5708,14911,3,27.01
14281,5708,9120,2,132.18
14282,5709,4986,1,86.5
14283,5709,2473,5,100.26
14284,5709,6216,2,40.55
14285,5710,1870,4,88.22
14286,5710,3414,3,85.59
14287,5710,3920,4,61.5
14288,5710,16844,5,128.57
14289,5710,1902,5,197.66
14290,5711,9624,5,142.16
14291,5711,1197,4,121.26
14292,5712,15672,4,42.85
14293,5712,16747,3,30.82
14294,5713,9192,4,64.89
14295,5713,4217,1,28.83
14296,5714,393,3,109.2
14297,5714,5562,3,6.85
14298,5714,1770,2,56.47
14299,5715,15067,1,33.98
14300,5715,2101,4,189.24
14301,5715,8990,1,191.78
14302,5715,6193,2,31.18
14303,5716,6955,2,84.6
14304,5716,9199,1,103.29
14305,5717,7964,5,80.47
14306,5717,10847,1,29.52
14307,5718,11696,2,72.61
14308,5718,2839,4,73.43
14309,5719,15290,3,172.41
14310,5719,14758,2,166.07
14311,5719,4906,4,105.14
14312,5720,9300,1,20.91
14313,5721,10550,5,58.0
14314,5721,1207,1,39.06
14315,5721,17030,5,136.61
14316,5722,15687,3,58.17
14317,5722,6218,1,112.87
14318,5722,16228,2,199.93
14319,5722,2259,4,182.19
14320,5723,970,4,128.07
14321,5724,238,2,37.49
14322,5724,14159,5,22.26
14323,5725,17185,5,169.35
14324,5726,12280,4,20.31
14325,5726,16074,5,36.51
14326,5726,12177,2,38.89
14327,5726,8614,1,65.82
14328,5727,15930,5,20.27
14329,5728,17469,2,80.78
14330,5728,2410,1,132.28
14331,5729,8323,1,178.4
14332,5729,336,2,29.59
14333,5729,8944,3,30.73
14334,5729,6590,3,50.39
14335,5730,13789,1,147.31
14336,5730,17933,1,191.27
14337,5730,11180,4,40.67
14338,5730,19528,5,129.33
14339,5730,9649,3,118.13
14340,5731,1202,4,92.02
14341,5731,13523,5,42.82
14342,5732,9412,5,18.81
14343,5732,15094,5,136.31
14344,5732,15077,2,16.75
14345,5733,19205,4,13.81
14346,5734,4163,2,36.13
14347,5734,12884,4,168.65
14348,5735,10462,5,67.73
14349,5735,18551,3,93.02
14350,5735,17403,1,146.69
14351,5735,3140,2,57.97
14352,5735,6591,1,47.8
14353,5736,6924,5,119.37
14354,5737,16311,3,94.62
14355,5737,16329,4,131.43
14356,5738,16811,1,184.66
14357,5738,9864,1,57.3
14358,5738,11519,2,167.14
14359,5739,11428,4,143.91
14360,5739,15800,2,119.71
14361,5740,11495,2,90.68
14362,5740,18525,3,149.97
14363,5741,8676,2,88.77
14364,5742,3116,5,184.31
14365,5743,18088,4,21.84
14366,5743,10435,2,73.14
14367,5744,12363,3,68.31
14368,5744,14367,4,106.77
14369,5745,3814,4,149.93
14370,5745,7047,1,27.89
14371,5745,378,3,14.07
14372,5746,16191,1,26.06
14373,5746,7463,5,169.55
14374,5746,3368,1,188.1
14375,5746,1711,1,41.1
14376,5747,15041,2,46.01
14377,5747,16561,5,144.23
14378,5747,11633,3,29.88
14379,5748,16965,5,7.01
14380,5748,10424,2,132.23
14381,5748,17595,1,146.94
14382,5748,18810,4,108.15
14383,5748,6926,2,25.53
14384,5749,14155,2,83.31
14385,5749,5337,1,143.61
14386,5750,13424,3,199.86
14387,5750,5953,3,145.69
14388,5751,16437,3,83.25
14389,5751,3667,5,168.86
14390,5751,12914,5,39.71
14391,5751,13904,5,122.98
14392,5751,7825,3,187.95
14393,5752,4782,4,21.56
14394,5752,7928,5,93.26
14395,5753,897,5,187.01
14396,5753,18177,5,97.78
14397,5753,18458,3,147.88
14398,5754,15453,1,77.71
14399,5754,19256,4,143.45
14400,5754,8988,4,119.84
14401,5754,9091,2,171.21
14402,5755,14304,2,18.81
14403,5755,7920,3,47.93
14404,5755,4886,3,47.74
14405,5755,105,1,134.35
14406,5755,17120,2,157.14
14407,5756,19408,2,87.65
14408,5757,3618,3,132.61
14409,5757,6175,4,123.0
14410,5757,3614,5,28.32
14411,5757,2076,3,59.43
14412,5758,7139,2,30.5
14413,5758,14586,4,52.52
14414,5759,14473,1,92.67
14415,5759,19812,3,120.4
14416,5760,9125,1,135.61
14417,5760,10596,4,25.76
14418,5760,13056,4,50.16
14419,5760,4136,5,144.85
14420,5761,19066,4,145.09
14421,5761,1018,5,164.61
14422,5761,19001,1,53.71
14423,5761,8001,1,41.46
14424,5762,16862,5,65.51
14425,5762,2049,4,14.39
14426,5762,3851,1,136.31
14427,5763,14494,4,32.81
14428,5763,1356,4,9.18
14429,5764,12507,3,6.31
14430,5764,18634,2,185.81
14431,5765,16741,4,170.04
14432,5765,4526,2,136.04
14433,5765,5801,2,185.13
14434,5766,6709,2,24.99
14435,5767,19353,3,162.51
14436,5767,13340,3,106.07
14437,5768,10913,3,100.2
14438,5769,150,2,140.49
14439,5769,8682,5,89.93
14440,5769,12428,2,59.32
14441,5770,16290,5,192.13
14442,5770,15769,5,124.93
14443,5771,358,4,61.94
14444,5772,14908,1,99.72
14445,5772,1381,2,185.94
14446,5773,12323,4,7.57
14447,5773,9027,2,107.39
14448,5773,19707,1,23.76
14449,5773,4731,3,34.53
14450,5773,11069,2,21.08
14451,5774,5037,2,75.02
14452,5774,16785,2,106.6
14453,5775,15546,1,167.52
14454,5775,10504,2,132.56
14455,5775,8729,1,198.93
14456,5776,16273,3,167.66
14457,5776,19971,1,6.14
14458,5776,15056,2,195.65
14459,5777,8371,5,150.55
14460,5777,17210,5,161.77
14461,5778,16922,1,15.38
14462,5778,19619,1,138.22
14463,5778,8430,2,184.08
14464,5778,14685,2,164.77
14465,5779,10435,3,181.97
14466,5779,9371,2,182.96
14467,5780,11433,1,177.67
14468,5780,6399,4,45.93
14469,5781,3738,5,16.92
14470,5782,13486,5,35.46
14471,5782,9010,5,88.88
14472,5783,12652,5,155.61
14473,5783,6376,5,117.12
14474,5784,6469,2,45.94
14475,5784,12386,1,43.41
14476,5784,15952,1,8.97
14477,5784,13508,4,141.77
14478,5785,11848,4,89.45
14479,5785,6324,3,142.32
14480,5785,17241,2,129.92
14481,5786,15448,2,151.85
14482,5786,18058,1,17.37
14483,5787,2919,2,192.95
14484,5787,3628,1,52.59
14485,5788,9230,3,143.63
14486,5788,18603,1,121.06
14487,5789,16723,1,101.78
14488,5789,16710,3,153.62
14489,5789,13150,4,56.66
14490,5790,12635,1,108.85
14491,5790,14396,2,56.93
14492,5790,6123,2,19.53
14493,5790,14609,1,112.69
14494,5791,5038,4,41.8
14495,5791,6346,2,162.08
14496,5791,11204,2,40.32
14497,5791,12350,1,165.5
14498,5792,2588,4,140.37
14499,5792,18301,1,149.56
14500,5792,17048,5,67.62
14501,5793,6849,1,45.17
14502,5794,19202,3,57.95
14503,5795,14980,2,32.08
14504,5795,17647,2,81.3
14505,5795,1537,2,195.65
14506,5796,9017,5,80.87
14507,5796,13909,3,130.27
14508,5797,11298,1,129.43
14509,5797,11400,4,111.0
14510,5797,774,2,177.35
14511,5797,10087,5,186.22
14512,5797,7741,3,66.93
