sale_id,date_id,product_id,customer_id,quantity,total_amount
13227,18982,113835,399193,5,682.30
13228,18461,113837,374414,5,67.45
13229,19057,113839,322200,3,104.55
13230,18148,113839,360365,1,130.51
13231,18029,113839,368123,2,22.56
13232,17898,113839,340520,3,355.74
13233,17814,113839,392138,3,227.91
13234,17668,113840,337981,1,142.30
13235,17681,113841,388357,3,20.52
13236,18979,113842,347447,3,403.86
13237,17587,113843,355099,3,389.61
13238,18380,113844,324718,3,462.06
13239,18516,113845,346547,3,215.88
13240,19133,113846,357848,4,689.04
13241,19016,113847,333763,5,667.45
13242,18184,113848,366464,2,353.76
13243,18570,113849,352684,5,436.45
13244,17655,113851,316971,2,243.92
13245,17587,113851,329012,5,276.10
13246,17817,113851,367218,2,123.00
13247,18184,113852,330918,5,89.85
13248,17990,113853,395653,2,174.44
13249,17720,113854,363801,1,107.13
13250,18701,113854,322707,2,92.66
13251,18599,113857,393559,3,136.41
13252,18700,113858,335887,3,339.27
13253,18785,113860,352195,4,567.08
13254,17893,113860,364785,1,87.45
13255,17807,113861,326508,3,280.56
13256,17637,113861,335583,4,223.44
13257,18437,113862,362470,4,453.20
13258,18720,113862,374615,4,334.52
13259,18230,113862,323905,4,160.48
13260,18047,113863,350455,5,391.95
13261,18684,113863,352695,2,252.20
13262,18832,113864,322081,3,535.32
13263,19136,113864,342660,5,846.75
13264,18684,113865,385072,1,142.72
13265,18789,113867,339377,3,306.72
13266,18673,113867,391852,2,21.12
13267,17659,113869,396554,5,232.35
13268,19096,113872,330390,4,675.28
13269,17651,113873,349243,5,388.05
13270,18343,113874,356163,2,78.54
13271,18410,113875,382023,5,257.80
13272,18101,113875,345330,1,12.03
13273,17987,113876,346555,1,148.22
13274,19014,113878,326686,2,342.00
13275,17985,113878,318682,3,422.01
13276,18774,113879,322508,1,67.65
13277,17973,113879,361602,4,582.96
13278,18343,113879,392956,1,162.07
13279,17814,113880,396757,2,332.66
13280,18179,113880,371949,1,171.95
13281,18581,113883,340769,5,790.80
13282,18789,113885,381481,4,445.72
13283,18516,113885,318918,4,198.36
13284,18736,113886,397268,5,164.55
13285,17715,113886,345843,4,445.36
13286,19110,113886,374201,3,482.25
13287,19068,113886,385213,1,31.66
13288,18516,113887,399740,4,454.16
13289,19298,113887,308219,5,922.90
13290,19110,113887,346152,1,197.20
13291,17571,113889,344932,3,320.55
13292,19162,113889,399493,4,162.44
13293,18581,113891,346221,2,228.96
13294,18410,113892,402051,3,333.39
13295,18065,113893,359790,5,837.50
13296,19248,113895,320055,1,125.74
13297,17620,113897,340198,2,359.44
13298,19324,113899,330250,2,55.28
13299,19120,113899,332566,5,501.30
13300,19022,113901,368450,3,54.09
13301,19174,113901,320677,5,800.45
13302,18545,113901,352968,4,545.24
13303,18963,113902,350959,2,35.32
13304,17995,113902,320350,2,143.14
13305,18789,113903,380281,4,432.60
13306,19349,113906,332012,5,541.80
13307,18008,113907,376521,2,83.02
13308,19068,113907,375000,2,228.62
13309,19054,113908,402540,3,221.91
13310,18611,113908,386904,1,137.18
13311,18684,113908,352695,5,567.05
13312,18805,113909,398047,3,105.18
13313,19116,113910,388298,1,124.68
13314,17684,113912,312717,5,88.40
13315,19243,113912,331415,3,520.53
13316,17912,113913,401832,1,83.08
13317,19016,113914,391599,3,38.55
13318,17808,113915,338222,3,552.21
13319,17942,113916,362382,4,49.20
13320,17541,113916,404901,3,561.45
13321,18439,113918,393315,2,340.30
13322,17596,113920,386921,1,55.21
13323,19014,113921,318003,4,543.12
13324,18658,113922,368268,3,355.59
13325,18651,113922,393896,1,84.59
13326,17925,113922,312402,2,92.52
13327,18484,113925,314934,5,130.50
13328,18590,113926,345422,3,566.01
13329,19082,113926,332000,2,300.48
13330,18331,113926,356616,2,99.34
13331,18360,113927,310441,5,710.05
13332,18768,113927,400731,1,56.90
13333,19243,113928,343447,2,133.98
13334,19033,113928,402273,2,173.52
13335,18359,113930,344129,3,20.10
13336,19324,113932,312739,1,54.13
13337,19253,113932,322705,2,127.94
13338,17573,113933,387284,5,590.10
13339,17978,113933,355902,3,33.93
13340,19346,113934,359824,1,189.26
13341,18010,113935,345745,2,96.10
13342,17893,113935,315574,1,122.38
13343,18234,113936,316943,2,234.56
13344,18785,113937,360454,1,113.10
13345,18537,113937,340089,3,174.18
13346,18431,113937,311342,1,18.75
13347,17912,113937,357949,1,164.09
13348,18400,113938,325818,3,507.60
13349,18353,113938,312957,5,91.20
13350,19023,113939,373572,4,517.32
13351,17893,113940,359336,4,109.92
13352,18191,113941,367196,3,161.49
13353,17992,113941,387408,4,113.16
13354,19278,113943,377525,1,54.65
13355,17778,113944,393227,5,203.75
13356,19327,113946,352199,1,37.00
13357,19291,113946,379586,4,673.96
13358,18634,113947,338137,2,223.72
13359,19201,113947,381331,5,242.30
13360,17885,113948,323777,4,398.12
13361,17973,113950,368104,4,520.44
13362,17679,113952,355948,5,920.85
13363,17860,113952,320266,5,106.50
13364,19023,113959,382391,3,329.25
13365,18670,113960,313372,2,398.56
13366,18381,113960,379912,3,215.16
13367,18778,113961,376358,1,81.56
13368,17655,113964,350726,1,11.71
13369,17998,113964,378357,3,100.23
13370,19033,113965,376212,3,151.23
13371,18570,113969,310563,2,238.54
13372,17631,113970,340081,3,543.06
13373,18229,113970,396531,2,221.48
13374,18839,113970,324585,3,180.30
13375,18231,113970,379325,3,335.43
13376,18131,113970,385627,4,323.80
13377,17586,113970,366011,4,389.28
13378,18778,113971,377504,3,80.37
13379,19305,113971,335852,1,171.61
13380,17557,113971,339746,2,113.10
13381,18590,113973,350076,1,15.78
13382,18809,113974,382438,5,857.90
13383,18434,113974,373679,1,12.65
13384,18969,113975,368142,2,225.88
13385,18358,113975,359408,1,73.96
13386,18796,113975,330701,4,646.96
13387,17651,113976,361990,4,749.36
13388,18628,113976,313266,3,444.18
13389,18487,113977,386095,2,240.10
13390,18029,113980,341381,5,762.00
13391,18574,113981,337089,4,555.40
13392,18896,113984,384069,4,275.04
13393,17865,113984,308084,3,593.43
13394,18944,113985,339874,4,371.68
13395,18944,113985,359410,1,14.71
13396,19054,113985,386555,1,181.78
13397,17792,113986,330048,1,121.17
13398,19033,113986,306784,1,41.17
13399,18921,113987,397745,1,153.98
13400,18623,113987,341965,4,477.16
13401,18768,113988,328552,4,348.88
13402,18233,113989,314451,5,673.10
13403,18351,113991,325643,5,276.30
13404,18837,113991,332478,1,44.34
13405,19316,113991,400528,2,224.72
13406,18144,113992,357091,2,101.26
13407,18058,113993,347287,1,40.54
13408,18190,113995,381672,5,691.60
13409,18008,113996,363087,5,203.10
13410,17978,113996,332825,2,238.18
13411,17825,113997,315281,4,729.20
13412,18346,113997,312953,1,66.25
13413,18481,113998,395586,2,107.34
13414,19033,113998,333491,5,63.50
13415,19172,113999,378656,1,125.83
13416,18257,114000,338538,1,115.44
13417,18778,114003,367759,2,189.26
13418,19194,114004,391809,4,587.80
13419,17535,114005,368405,1,66.77
13420,18720,114005,313629,2,74.18
13421,18777,114007,321235,3,287.61
13422,18424,114007,399820,1,8.19
13423,18279,114008,383860,4,34.96
13424,18101,114010,398052,2,242.64
13425,19315,114011,340766,4,246.00
13426,18796,114011,330701,4,366.24
13427,19172,114012,342447,4,158.36
13428,18862,114014,319513,4,553.52
13429,18408,114015,374327,2,338.14
13430,18414,114017,391475,3,121.17
13431,19305,114017,319113,2,242.26
13432,18825,114018,380426,5,783.90
13433,18360,114018,381799,1,167.70
13434,19110,114019,352656,1,151.84
13435,18105,114019,321342,5,437.55
13436,18300,114020,317447,1,99.01
13437,17958,114020,322046,5,257.05
13438,19016,114020,375943,5,631.55
13439,18515,114021,341471,1,64.36
13440,18515,114022,347045,4,206.64
13441,18047,114025,336252,4,300.24
13442,17907,114025,318763,2,22.48
13443,17860,114025,319961,1,56.91
13444,18768,114025,373913,1,94.81
13445,18346,114025,313794,4,323.88
13446,17907,114025,382492,2,135.30
13447,17912,114025,344973,4,67.04
13448,18944,114026,335895,5,952.45
13449,18496,114026,305614,4,121.16
13450,18649,114026,365335,4,556.92
13451,17894,114027,384551,4,361.64
13452,19349,114028,373353,1,51.96
13453,18684,114029,403397,3,490.11
13454,17658,114029,340195,2,347.24
13455,18656,114030,379812,5,499.45
13456,18844,114030,336454,2,388.92
13457,18940,114031,346440,1,73.49
13458,19324,114034,350629,4,578.68
13459,18149,114035,332583,2,181.04
13460,18747,114036,383484,1,186.04
13461,17814,114037,404063,5,922.50
13462,18013,114038,382358,1,135.73
13463,19121,114039,357366,5,433.25
13464,18190,114040,362239,5,891.80
13465,17942,114040,352574,5,921.55
13466,18825,114041,347026,5,754.80
13467,18810,114042,315525,1,196.22
13468,19063,114042,382150,4,357.60
13469,17670,114043,373129,5,259.35
13470,18979,114044,310424,3,64.86
13471,18319,114045,396833,1,47.94
13472,18598,114045,366966,2,103.06
13473,19136,114047,350461,3,507.24
13474,18008,114047,363087,1,46.08
13475,17638,114048,347125,2,244.80
13476,17801,114048,399684,3,221.91
13477,18414,114050,332286,2,356.06
13478,19290,114050,318268,5,419.60
13479,18144,114051,324875,3,435.21
13480,19198,114051,365789,3,307.56
13481,18552,114051,374386,5,151.15
13482,18343,114052,329111,2,315.32
13483,19349,114053,360327,3,334.86
13484,18533,114053,372033,3,430.41
13485,18205,114056,331157,3,493.44
13486,18816,114057,326794,4,236.80
13487,18650,114058,355989,3,279.42
13488,18741,114058,387712,1,141.15
13489,17557,114058,344652,5,713.30
13490,18805,114058,379138,1,63.60
13491,18544,114059,331461,5,150.45
13492,18187,114059,351463,4,349.12
13493,19321,114059,347288,2,237.88
13494,18880,114060,405050,4,77.04
13495,19120,114061,322645,2,282.64
13496,19344,114061,397736,3,557.22
13497,17992,114063,386548,2,259.06
13498,18065,114065,383191,1,198.17
13499,18777,114065,369651,1,28.49
13500,18719,114065,324467,4,214.32
13501,17907,114066,391171,4,134.64
13502,18700,114067,310826,2,146.24
13503,18558,114067,349184,2,321.08
13504,18144,114067,334371,2,324.82
13505,17978,114067,397993,4,194.64
13506,18322,114068,359268,5,131.35
13507,19054,114068,336750,4,360.08
13508,18825,114069,363795,2,92.48
13509,19221,114069,386057,3,198.18
13510,19349,114069,373353,3,201.54
13511,18346,114070,397636,3,493.98
13512,18437,114072,340383,3,234.81
13513,18438,114073,335644,4,541.96
13514,18545,114074,366721,2,191.62
13515,17820,114077,402949,1,32.79
13516,17856,114078,328186,3,581.52
13517,18230,114078,388501,4,314.28
13518,18487,114079,382774,2,122.00
13519,18713,114079,348641,4,731.56
13520,18203,114079,391338,3,591.33
13521,17557,114080,344671,3,74.07
13522,18604,114080,321095,4,401.84
13523,18969,114080,344411,5,486.15
13524,19056,114081,388517,1,175.73
13525,18537,114082,343064,4,176.96
13526,17535,114082,362955,4,369.64
13527,18165,114082,310618,3,225.93
13528,18368,114083,306442,5,790.45
13529,18516,114083,365611,5,337.50
13530,18709,114083,376437,2,340.94
13531,19253,114083,342364,3,417.63
13532,18966,114086,378708,5,950.50
13533,18487,114086,317558,5,224.95
13534,18758,114087,344582,5,679.95
13535,18461,114089,309768,3,17.49
13536,17912,114090,319903,4,263.36
13537,19016,114090,404395,2,131.46
13538,18545,114090,334525,1,55.48
13539,17935,114091,366397,3,36.06
13540,17646,114091,312412,5,131.30
13541,18733,114093,404785,4,365.92
13542,18432,114093,369798,5,67.85
13543,18186,114093,314849,1,153.81
13544,18201,114093,393767,4,712.92
13545,17696,114094,313601,3,395.37
13546,17846,114094,341267,3,58.08
13547,17660,114096,399021,1,43.04
13548,17801,114096,368806,4,115.00
13549,18574,114097,332999,1,171.95
13550,17619,114098,388422,2,92.00
13551,18639,114101,321601,3,301.71
13552,17619,114102,376291,5,260.75
13553,17696,114102,397464,4,270.56
13554,18035,114103,335094,4,622.32
13555,18713,114104,309332,2,48.94
13556,17689,114104,339655,1,137.23
13557,17646,114104,338347,5,177.25
13558,19109,114105,356743,4,81.32
13559,18574,114105,368760,2,192.20
13560,19054,114105,402109,5,527.80
13561,19349,114105,373353,1,43.18
13562,19253,114106,363389,3,578.61
13563,17907,114106,324567,2,144.38
13564,17541,114107,383897,5,920.90
13565,18127,114108,384164,1,166.20
13566,18186,114109,365545,4,424.32
13567,17641,114112,309765,3,354.33
13568,17588,114112,333330,1,132.14
13569,17683,114112,318161,1,119.71
13570,18724,114112,385950,5,32.55
13571,18736,114112,398858,4,135.80
13572,17601,114113,324673,4,418.92
13573,18127,114113,305472,3,546.99
13574,17831,114116,348479,1,95.46
13575,18523,114116,332122,3,329.16
13576,19242,114117,344657,4,662.12
13577,19278,114117,374004,2,149.20
13578,18319,114118,359771,2,338.66
13579,19352,114118,383699,4,227.80
13580,18389,114118,307190,5,122.65
13581,18771,114120,394738,3,300.60
13582,18527,114120,334205,3,236.79
13583,18331,114122,380263,5,727.10
13584,18516,114122,393958,5,691.95
13585,19054,114123,344931,4,204.32
13586,18500,114123,322569,3,335.64
13587,18190,114123,367479,1,107.79
13588,19215,114124,365255,5,637.90
13589,18851,114127,364521,5,65.70
13590,18860,114128,339375,2,25.80
13591,18736,114128,333476,3,246.54
13592,19054,114129,332434,1,21.16
13593,18231,114129,344000,3,524.07
13594,17833,114129,367014,4,771.92
13595,18388,114130,372821,3,485.64
13596,19123,114131,360336,5,573.30
13597,19014,114131,332338,3,39.48
13598,17708,114132,332390,2,168.66
13599,18487,114133,349655,3,149.10
13600,17797,114134,352272,1,102.33
13601,18579,114139,318562,2,83.90
13602,18586,114141,317431,4,557.96
13603,19306,114142,382115,2,336.80
13604,18807,114144,388635,1,84.07
13605,18796,114147,342770,2,217.86
13606,18921,114147,350912,5,633.25
13607,19333,114148,359479,5,938.85
13608,18357,114148,332351,2,67.68
13609,17773,114148,324312,3,297.57
13610,18957,114148,398174,2,298.60
13611,18190,114149,392621,5,537.80
13612,17745,114150,330034,2,152.46
13613,19225,114150,345309,4,138.60
13614,18287,114150,368181,5,384.10
13615,17999,114151,347175,5,323.55
13616,19243,114151,349498,1,60.91
13617,17638,114153,370641,3,264.15
13618,18516,114153,370586,3,293.55
13619,17990,114153,376047,5,286.55
13620,17935,114153,341553,4,510.52
13621,18837,114153,380829,3,435.90
13622,18590,114155,317081,3,359.82
13623,18159,114155,347354,3,78.75
13624,18231,114156,326359,1,73.64
13625,18796,114156,366097,4,31.96
13626,17958,114156,341682,4,741.80
13627,18488,114157,314117,5,999.60
13628,18805,114157,326097,3,179.04
13629,19033,114158,327428,1,177.74
13630,18488,114158,372051,3,502.53
13631,17773,114159,357655,4,636.24
13632,18488,114160,404511,2,143.82
13633,18287,114162,390940,5,265.25
13634,17589,114163,381133,2,335.80
13635,18407,114163,398081,5,293.90
13636,17894,114163,323617,5,517.65
13637,18388,114163,384105,2,108.80
13638,19346,114164,325294,4,536.68
13639,18439,114166,395845,1,153.64
13640,17659,114166,357505,2,165.22
13641,18009,114167,378077,5,136.95
13642,17831,114168,347795,5,997.45
13643,18006,114168,306631,1,198.87
13644,18481,114169,396559,1,165.55
13645,18737,114170,366740,5,455.00
13646,19262,114170,350081,2,305.04
13647,18144,114170,345937,2,159.62
13648,18287,114171,373224,4,478.60
13649,17801,114172,338042,2,140.32
13650,19290,114172,308025,4,385.80
13651,19126,114173,402069,4,676.64
13652,17668,114173,396042,2,304.90
13653,17883,114174,391943,5,660.50
13654,18158,114175,338488,4,571.84
13655,18307,114177,391329,1,103.25
13656,17995,114180,330745,4,689.20
13657,18191,114181,383490,3,444.84
13658,18482,114183,379114,3,514.83
13659,17760,114183,314824,3,532.20
13660,18963,114183,355983,3,245.52
13661,18837,114184,358009,5,754.75
13662,17937,114185,316873,5,374.60
13663,18969,114187,368142,2,225.88
13664,18358,114187,359408,1,73.96
13665,18796,114187,330701,4,646.96
13666,19333,114188,367966,4,74.96
13667,19069,114188,327891,3,306.60
13668,18844,114189,376954,1,172.33
13669,18279,114190,338003,1,175.24
13670,18768,114190,347275,3,70.44
13671,18667,114190,321360,2,301.34
13672,18963,114194,347433,1,164.65
13673,18408,114194,345684,1,142.38
13674,18144,114196,323072,2,133.30
13675,18229,114197,337802,5,757.60
13676,18065,114197,315854,1,148.75
13677,19078,114197,338677,1,62.86
13678,18965,114198,341273,1,124.69
13679,17684,114200,377164,4,151.32
13680,18768,114200,377449,4,684.76
13681,18863,114201,365465,5,391.15
13682,18358,114201,333529,3,399.03
13683,18649,114201,400100,2,94.16
13684,18380,114201,377931,2,375.24
13685,18747,114202,341496,5,73.35
13686,17839,114203,402641,3,506.19
13687,18262,114203,395293,1,69.35
13688,18431,114203,306420,4,20.92
13689,18720,114204,362465,3,254.37
13690,18159,114204,343863,3,47.04
13691,18481,114204,337885,3,271.68
13692,19172,114204,353759,2,385.90
13693,18924,114205,333315,5,842.95
13694,18097,114205,367974,4,72.56
13695,19349,114206,329636,2,90.18
13696,18571,114207,314470,1,18.96
13697,19242,114208,344657,1,190.95
13698,18414,114208,401772,5,46.95
13699,18700,114209,370076,2,152.30
13700,18299,114210,312938,5,167.30
13701,18527,114210,371691,1,25.03
13702,18970,114211,392247,2,102.58
13703,18105,114211,316582,2,208.94
13704,18047,114212,336252,4,300.24
13705,17907,114212,318763,2,22.48
13706,17860,114212,319961,1,56.91
13707,18768,114212,373913,1,94.81
13708,18346,114212,313794,4,323.88
13709,17907,114212,382492,2,135.30
13710,17912,114212,344973,4,67.04
13711,17893,114213,400690,3,376.71
13712,19324,114213,332500,1,196.27
13713,17651,114215,398484,5,909.90
13714,18322,114216,315422,3,57.15
13715,17553,114217,378853,3,181.50
13716,18634,114217,312666,3,29.37
13717,18184,114218,389796,1,34.39
13718,18604,114219,324180,1,117.61
13719,19106,114220,363969,1,183.69
13720,17553,114222,395679,5,619.00
13721,17684,114223,331835,4,612.08
13722,18844,114224,393439,1,135.19
13723,18544,114224,346615,2,112.44
13724,18863,114225,365465,5,391.15
13725,18358,114225,333529,3,399.03
13726,18649,114225,400100,2,94.16
13727,18380,114225,377931,2,375.24
13728,17825,114226,388480,1,196.40
13729,19023,114226,393394,5,833.55
13730,19332,114229,385425,2,369.26
13731,18966,114230,344121,5,113.60
13732,17942,114230,362382,1,95.95
13733,19110,114231,352656,4,612.36
13734,17693,114233,342925,3,404.70
13735,18569,114233,381457,3,317.16
13736,19262,114233,334998,5,709.00
13737,18053,114235,309195,5,659.80
13738,17770,114235,368622,3,341.79
13739,18809,114236,334331,3,103.65
13740,18295,114237,383685,4,720.32
13741,18673,114237,403643,2,137.36
13742,17999,114238,327932,2,236.16
13743,18094,114239,390759,2,116.68
13744,19140,114240,346030,2,160.06
13745,18105,114240,344703,3,114.60
13746,18257,114241,387606,5,481.25
13747,18758,114243,307661,3,90.57
13748,18651,114243,380946,3,148.62
13749,18837,114244,332929,3,274.20
13750,17885,114245,339744,3,20.52
13751,18065,114245,314988,3,520.35
13752,18055,114246,324590,5,105.05
13753,17729,114247,402494,3,578.34
13754,18484,114249,372988,2,260.52
13755,19253,114251,342364,4,282.32
13756,19099,114251,383281,5,985.35
13757,18172,114252,330514,2,274.24
13758,18008,114253,376521,3,19.92
13759,18768,114255,366291,4,583.32
13760,18234,114257,404275,4,172.60
13761,18190,114258,333909,1,127.92
13762,18394,114260,394221,3,313.98
13763,18186,114261,328686,2,162.34
13764,17825,114261,338798,2,344.58
13765,18159,114262,312670,4,82.32
13766,18557,114262,325689,3,224.79
13767,18111,114263,337961,1,60.10
13768,18780,114264,400306,3,558.00
13769,17571,114264,344932,1,121.23
13770,17587,114264,326405,3,588.96
13771,17800,114265,362492,5,985.10
13772,19253,114265,343048,3,168.96
13773,18778,114265,382917,5,164.30
13774,19248,114265,378991,4,507.92
13775,19198,114266,396139,5,347.70
13776,18144,114267,345724,3,148.53
13777,18639,114267,321601,1,59.77
13778,17825,114268,314166,1,17.37
13779,18170,114269,324896,1,13.21
13780,17860,114269,366367,3,400.80
13781,18724,114270,390831,3,319.38
13782,19341,114270,348633,1,159.58
13783,17937,114270,401266,5,121.80
13784,17553,114271,321905,5,700.00
13785,18959,114271,335680,5,738.90
13786,19312,114272,320057,5,51.50
13787,18196,114272,307639,5,853.15
13788,18179,114273,371949,4,694.84
13789,18055,114275,372084,3,496.74
13790,19140,114275,370971,3,379.47
13791,17820,114276,384086,1,73.08
13792,18713,114278,365601,2,255.32
13793,18228,114279,327777,5,680.80
13794,19054,114280,386555,4,665.92
13795,17587,114281,326256,1,36.86
13796,18862,114282,353484,4,771.32
13797,18789,114283,315579,5,921.60
13798,18439,114285,361284,3,590.10
13799,18191,114286,360737,3,78.45
13800,17831,114286,380048,4,779.48
13801,18055,114286,317242,2,311.14
13802,17660,114287,339316,5,767.45
13803,18586,114288,341111,2,327.60
13804,19262,114288,345509,5,93.50
13805,17885,114289,339744,3,20.52
13806,18065,114289,314988,3,520.35
13807,18358,114291,396202,4,393.56
13808,18799,114291,352659,5,174.95
13809,18094,114293,371144,2,114.72
13810,18825,114293,319035,1,32.30
13811,19136,114294,369622,1,164.90
13812,18234,114294,366470,3,277.68
13813,18354,114295,332113,5,358.35
13814,17935,114295,333184,2,52.26
13815,18127,114295,353971,2,319.76
13816,17586,114296,402556,2,149.60
13817,18925,114296,363269,5,858.85
13818,19123,114296,402965,2,179.00
13819,19336,114297,307829,5,533.35
13820,19126,114298,323870,2,302.28
13821,17885,114299,403101,4,544.00
13822,17863,114301,338612,3,448.77
13823,17773,114301,358287,2,44.80
13824,18414,114302,308575,3,451.98
13825,17998,114302,311775,2,39.18
13826,17655,114302,394333,3,315.93
13827,18432,114303,368756,5,158.00
13828,18828,114303,343858,2,322.16
13829,18700,114304,391947,4,713.00
13830,18331,114305,351089,5,847.50
13831,18807,114306,354237,5,576.90
13832,17810,114307,354960,4,674.20
13833,18257,114310,378230,4,416.76
13834,17745,114311,323580,4,449.64
13835,18006,114311,342344,5,668.20
13836,19278,114313,332421,5,325.95
13837,17995,114313,353167,4,225.88
13838,19308,114316,358873,4,439.32
13839,17950,114317,327595,1,177.98
13840,18697,114320,312485,4,747.52
13841,19173,114321,353930,3,542.67
13842,17999,114321,382081,2,153.14
13843,18777,114323,313555,5,522.50
13844,17641,114323,334530,2,207.46
13845,18158,114323,354273,5,119.90
13846,18357,114324,347092,3,131.82
13847,19253,114324,371184,2,343.08
13848,18461,114324,348009,2,53.46
13849,18234,114325,366470,5,315.55
13850,19056,114326,308825,5,933.55
13851,17587,114326,363560,1,151.11
13852,18904,114328,335649,3,354.09
13853,18940,114329,305900,2,248.86
13854,17773,114329,357655,3,540.06
13855,19248,114331,320055,2,151.30
13856,18741,114332,345009,3,401.58
13857,18895,114332,338460,4,80.04
13858,19346,114333,376429,2,117.68
13859,18229,114333,329265,4,732.28
13860,19057,114335,322458,1,146.52
13861,18839,114335,356223,2,41.80
13862,18197,114335,351835,3,256.98
13863,17885,114335,347904,1,90.85
13864,17885,114335,383403,5,901.60
13865,18388,114336,328853,5,704.85
13866,17860,114336,345665,3,194.70
13867,18776,114337,361775,3,225.51
13868,18354,114338,336721,5,643.45
13869,19025,114338,396445,3,585.84
13870,17820,114338,340255,4,585.88
13871,18231,114338,334691,3,597.78
13872,18944,114339,396176,3,85.47
13873,17770,114339,359546,4,178.56
13874,19063,114339,347734,5,996.55
13875,17760,114340,314104,3,440.85
13876,18544,114340,356856,4,68.20
13877,18599,114344,335364,1,170.99
13878,19185,114345,388256,3,225.27
13879,19106,114346,317577,4,627.00
13880,18191,114346,395539,5,446.90
13881,17559,114348,337035,2,99.20
13882,18665,114349,395925,2,309.40
13883,19213,114349,351061,3,40.86
13884,17860,114349,331457,5,922.00
13885,18924,114349,372723,2,318.86
13886,19225,114349,343143,1,121.67
13887,18424,114350,368324,4,43.16
13888,18160,114350,362785,4,628.84
13889,19201,114351,359913,2,108.64
13890,19221,114352,367650,4,481.08
13891,18432,114352,318545,1,115.58
13892,18604,114353,397479,1,66.30
13893,17746,114353,398710,5,759.35
13894,18909,114355,316099,3,529.62
13895,18303,114355,382574,5,730.80
13896,18575,114355,371730,2,122.70
13897,17894,114355,369157,5,95.30
13898,19179,114357,317606,5,806.45
13899,17679,114358,337332,2,36.82
13900,19106,114358,333042,5,87.35
13901,19092,114358,328722,2,291.34
13902,19017,114358,353170,4,107.44
13903,17906,114359,326301,2,294.34
13904,19346,114359,335305,4,322.92
13905,17642,114360,366815,5,209.30
13906,18649,114360,367179,1,114.05
13907,18700,114362,390104,2,53.78
13908,17874,114362,321391,1,15.96
13909,18762,114362,322296,1,46.88
13910,17825,114363,390245,4,459.44
13911,19303,114365,321718,1,121.11
13912,18240,114367,341395,5,663.30
13913,17765,114368,382566,4,425.64
13914,19017,114373,332385,3,533.52
13915,18184,114375,349499,5,683.30
13916,17638,114376,370641,2,81.52
13917,18662,114377,350498,3,222.81
13918,19126,114378,384666,1,28.83
13919,19248,114379,388484,1,79.15
13920,18279,114379,357049,3,222.78
13921,18828,114380,343858,1,142.70
13922,17557,114382,379016,2,125.48
13923,18724,114382,385950,3,208.23
13924,19033,114384,352201,5,267.90
13925,19321,114384,350965,1,114.38
13926,19082,114386,380513,4,569.60
13927,17668,114387,340873,2,193.32
13928,18434,114387,368092,2,239.00
13929,17912,114387,352426,2,67.50
13930,18340,114387,311057,2,264.00
13931,18629,114387,362122,4,544.96
13932,17770,114387,311424,4,438.60
13933,18072,114387,378105,1,169.92
13934,17646,114389,358363,2,104.04
13935,19262,114391,347360,5,38.90
13936,17557,114392,307484,3,65.79
13937,18969,114394,339466,4,458.40
13938,18701,114394,380705,2,28.06
13939,17770,114397,349304,1,60.63
13940,17773,114398,399028,5,245.30
13941,19265,114398,358315,1,60.82
13942,18094,114402,387382,2,232.98
13943,17748,114404,307622,1,95.56
13944,17670,114404,316478,1,82.55
13945,19214,114404,330487,3,395.31
13946,17935,114405,384364,3,149.01
13947,17975,114405,348227,1,158.79
13948,18351,114405,371669,5,306.30
13949,18428,114406,319273,4,138.12
13950,18825,114407,394908,1,145.71
13951,18487,114408,320057,5,695.75
13952,18398,114409,368152,1,153.21
13953,19182,114409,330530,3,458.22
13954,19078,114409,365562,4,145.16
13955,18231,114410,316495,2,22.06
13956,18719,114411,378029,5,677.20
13957,17942,114411,369494,4,402.08
13958,17797,114411,344717,5,775.45
13959,19017,114411,391529,1,148.11
13960,18481,114411,326263,3,107.34
13961,18713,114412,338461,1,156.52
13962,18438,114413,368522,3,498.99
13963,17990,114414,361138,1,105.49
13964,18844,114414,342265,1,131.37
13965,18966,114415,395994,1,162.53
13966,19198,114416,351627,3,441.15
13967,18626,114417,308848,4,277.20
13968,17942,114417,362382,5,639.55
13969,19312,114417,394135,5,862.05
13970,18649,114417,321859,4,475.28
13971,19265,114417,318533,2,346.58
13972,17557,114419,354695,1,28.87
13973,17863,114422,336935,2,216.20
13974,18414,114422,322694,5,566.25
13975,18410,114423,390837,5,35.80
13976,18599,114423,392786,2,359.52
13977,17907,114424,378863,5,259.05
13978,18837,114426,358009,2,164.80
13979,17728,114426,355679,3,35.28
13980,18713,114429,334000,1,88.09
13981,18658,114429,318599,3,492.00
13982,17978,114430,324781,4,377.24
13983,18496,114430,317822,3,375.72
13984,18196,114430,328703,4,125.52
13985,18331,114431,390188,5,596.85
13986,19352,114432,334146,3,324.03
13987,18743,114432,316898,2,357.28
13988,19101,114433,366723,3,351.69
13989,19305,114434,355933,5,343.30
13990,17630,114436,315641,3,504.06
13991,18516,114437,370586,2,240.66
13992,18331,114437,370780,5,324.65
13993,18439,114437,377474,4,667.08
13994,17917,114438,401102,5,260.80
13995,18300,114441,391697,4,786.56
13996,18713,114442,334000,5,939.65
13997,18424,114443,376753,1,128.18
13998,18549,114444,312424,5,478.25
13999,19221,114444,319959,2,141.48
14000,19136,114444,403546,5,884.55
14001,18069,114444,393487,3,468.78
14002,18309,114444,363015,4,112.72
